,cnfgr_msrmt_id,elmt_seq_num,beg_cptr_ts,end_cptr_ts,msrmt_duration_in_min,val,val_cnt,msrmt_typ_dsc,agrgtn_typ_dsc,msrmt_dsc,dim_dsc,uom,elmt_dsc,msrmt_nm
4961,703,1,2020-02-19 10:04:54.845112,2020-02-19 02:39:40.263034,994.75,16.579166666666666,6,min val,3,9,min val,seconds,6,bucket4
4962,253,0,2020-09-12 05:52:37.152642,2020-09-12 04:16:54.611694,1344.2833333333333,22.404722222222222,18,timer,3,4,min val,KPH,8,bucket4
4963,792,1,2019-06-11 11:04:13.356308,2019-06-11 10:19:40.383534,1395.45,23.2575,7,timer,4,7,min val,KPH,4,bucket1
4964,183,0,2020-04-19 04:10:12.772336,2020-04-19 01:23:31.212304,1273.3,21.221666666666668,5,min val,4,2,max val,KPH,4,bucket1
4965,389,1,2020-10-15 00:58:42.549288,2020-10-15 11:56:29.552327,657.7833333333333,10.963055555555554,19,last,9,4,timer,KPH,9,bucket3
4966,57,2,2020-10-19 01:14:00.819769,2020-10-19 06:50:51.491653,336.8333333333333,5.613888888888889,9,last,6,7,integral,seconds,8,bucket3
4967,184,2,2019-03-16 10:52:10.034423,2019-03-16 02:34:10.089809,942.0,15.7,16,min val,7,9,timer,KPH,8,bucket3
4968,1,1,2020-09-24 11:07:16.350155,2020-09-24 06:35:21.753515,1168.0833333333333,19.468055555555555,8,timer,0,5,integral,seconds,9,bucket1
4969,163,0,2020-08-13 01:37:09.370435,2020-08-13 04:50:06.033607,192.93333333333334,3.2155555555555555,18,timer,3,2,integral,KPH,3,bucket2
4970,452,1,2019-08-10 09:43:04.851081,2019-08-10 11:41:08.948777,118.06666666666666,1.9677777777777776,14,last,9,6,timer,KPH,5,bucket2
4971,732,0,2020-04-01 00:54:55.862521,2020-04-01 06:14:15.845772,319.31666666666666,5.321944444444444,2,min val,6,1,timer,seconds,9,bucket5
4972,858,0,2019-03-12 01:36:04.162460,2019-03-12 03:14:46.979087,98.7,1.645,1,integral,9,7,max val,KPH,8,bucket1
4973,379,0,2020-08-07 11:32:17.956192,2020-08-07 06:53:20.932757,1161.0333333333333,19.350555555555555,5,integral,8,1,integral,KPH,4,bucket1
4974,489,0,2019-09-08 03:04:34.459888,2019-09-08 07:49:08.463470,284.56666666666666,4.7427777777777775,1,max val,8,5,last,seconds,0,bucket3
4975,595,2,2019-07-12 05:10:18.721874,2019-07-12 08:52:42.880986,222.4,3.7066666666666666,14,min val,3,7,max val,KPH,5,bucket4
4976,847,1,2019-02-24 05:10:42.140027,2019-02-24 11:01:54.147486,351.2,5.8533333333333335,17,timer,8,5,min val,KPH,0,bucket1
4977,864,2,2020-06-05 02:56:00.909218,2020-06-05 11:42:55.024777,526.9,8.781666666666666,3,last,3,4,max val,seconds,2,bucket3
4978,962,1,2020-02-09 11:02:43.512253,2020-02-09 05:54:26.514885,1131.7166666666667,18.861944444444443,8,last,3,1,last,KPH,4,bucket1
4979,599,0,2019-07-01 00:19:52.296432,2019-07-01 10:44:34.826422,624.7,10.411666666666667,7,max val,3,8,max val,seconds,3,bucket1
4980,96,2,2020-11-14 04:50:19.537972,2020-11-14 01:01:06.421632,1210.7666666666667,20.179444444444446,9,min val,2,5,timer,seconds,9,bucket5
4981,520,1,2020-10-23 01:10:33.397567,2020-10-23 06:30:36.150574,320.03333333333336,5.33388888888889,16,min val,1,0,min val,seconds,7,bucket1
4982,576,1,2020-06-05 09:26:40.464570,2020-06-05 09:38:08.113648,11.45,0.19083333333333333,9,integral,4,1,max val,seconds,5,bucket3
4983,122,0,2019-02-09 08:40:23.288562,2019-02-09 11:57:58.816036,197.58333333333334,3.2930555555555556,15,last,5,7,timer,KPH,6,bucket1
4984,15,1,2020-03-15 07:54:43.034764,2020-03-15 09:54:14.112606,119.51666666666667,1.9919444444444445,4,timer,4,0,last,seconds,2,bucket1
4985,939,2,2019-11-13 10:24:38.320590,2019-11-13 00:58:41.617374,874.05,14.567499999999999,7,integral,4,8,integral,KPH,7,bucket2
4986,582,2,2020-01-04 08:50:52.853823,2020-01-04 09:48:17.968507,57.416666666666664,0.9569444444444444,16,integral,6,5,integral,KPH,7,bucket4
4987,84,0,2019-02-14 06:44:01.597741,2019-02-14 07:13:42.860557,29.683333333333334,0.49472222222222223,16,last,7,9,max val,seconds,7,bucket5
4988,681,2,2020-07-16 01:08:51.848880,2020-07-16 02:30:57.080918,82.08333333333333,1.3680555555555556,5,min val,9,4,timer,seconds,9,bucket2
4989,601,2,2020-11-07 00:51:22.463815,2020-11-07 07:00:51.993459,369.48333333333335,6.158055555555555,8,last,9,2,timer,seconds,3,bucket3
4990,400,0,2020-08-03 11:15:08.347920,2020-08-03 03:01:44.872612,946.6,15.776666666666667,12,last,8,2,min val,KPH,4,bucket5
4991,417,2,2020-03-16 10:29:51.713867,2020-03-16 09:54:11.130169,1404.3166666666666,23.405277777777776,8,timer,8,2,max val,seconds,2,bucket4
4992,207,0,2020-09-06 05:34:05.875134,2020-09-06 07:26:52.121498,112.76666666666667,1.8794444444444445,11,timer,4,1,integral,seconds,7,bucket2
4993,995,1,2020-02-08 09:29:19.174919,2020-02-08 10:24:25.289618,55.1,0.9183333333333333,14,integral,9,2,timer,seconds,3,bucket5
4994,244,2,2019-05-11 07:28:44.871152,2019-05-11 07:32:06.254517,3.35,0.05583333333333333,11,last,2,0,last,seconds,3,bucket1
4995,992,1,2020-03-07 04:18:22.801714,2020-03-07 11:06:25.459849,408.03333333333336,6.800555555555556,0,min val,2,8,last,KPH,6,bucket3
4996,287,1,2019-10-05 05:37:34.740115,2019-10-05 02:34:01.893802,1256.45,20.940833333333334,19,min val,2,8,min val,KPH,5,bucket1
4997,331,2,2020-07-23 02:34:13.930993,2020-07-23 09:27:23.500731,413.15,6.885833333333333,14,last,5,5,last,seconds,9,bucket5
4998,989,1,2019-09-06 06:33:18.764826,2019-09-06 03:01:18.663408,1227.9833333333333,20.46638888888889,10,integral,5,3,last,KPH,0,bucket4
4999,578,2,2020-05-21 01:41:38.015045,2020-05-21 03:16:13.080879,94.58333333333333,1.5763888888888888,3,min val,6,2,timer,KPH,8,bucket1
5000,146,1,2020-08-05 09:20:37.993077,2020-08-05 06:07:34.913739,1246.9333333333334,20.782222222222224,3,integral,3,7,min val,KPH,8,bucket4
5001,583,0,2019-03-23 04:11:40.562657,2019-03-23 00:19:33.515343,1207.8666666666666,20.13111111111111,11,max val,6,4,integral,KPH,8,bucket1
5002,13,1,2019-05-10 02:30:05.601855,2019-05-10 09:17:46.170502,407.6666666666667,6.794444444444445,18,max val,1,6,last,seconds,6,bucket5
5003,35,0,2019-03-03 10:26:15.481848,2019-03-03 03:23:25.420140,1017.15,16.9525,4,min val,0,6,min val,seconds,0,bucket5
5004,18,1,2019-09-04 10:03:10.123459,2019-09-04 05:19:10.454084,1156.0,19.266666666666666,3,min val,4,0,integral,KPH,4,bucket2
5005,965,0,2019-02-17 10:01:35.443163,2019-02-17 07:03:43.101081,1262.1166666666666,21.035277777777775,3,last,0,2,integral,KPH,0,bucket3
5006,296,2,2019-05-05 09:48:44.604010,2019-05-05 11:02:03.735081,73.31666666666666,1.2219444444444443,12,integral,1,0,integral,KPH,0,bucket1
5007,92,1,2019-11-08 03:46:31.481667,2019-11-08 03:49:57.661124,3.433333333333333,0.057222222222222216,5,max val,0,0,min val,seconds,6,bucket1
5008,444,2,2020-07-03 03:20:56.697552,2020-07-03 10:26:02.093578,425.0833333333333,7.084722222222222,1,last,6,0,timer,KPH,9,bucket3
5009,563,2,2019-11-17 00:40:56.975908,2019-11-17 05:38:25.653842,297.46666666666664,4.957777777777777,19,timer,7,0,integral,KPH,9,bucket2
5010,516,0,2020-02-19 06:25:26.179942,2020-02-19 00:56:05.518269,1110.65,18.510833333333334,4,min val,7,2,min val,KPH,4,bucket4
5011,626,2,2020-11-12 03:06:22.940893,2020-11-12 00:02:15.259562,1255.8666666666666,20.93111111111111,15,integral,3,1,timer,KPH,5,bucket4
5012,894,1,2019-04-08 10:49:37.030045,2019-04-08 08:52:20.477956,1322.7166666666667,22.045277777777777,12,max val,6,1,integral,KPH,7,bucket5
5013,936,2,2020-08-08 00:46:53.840634,2020-08-08 09:28:20.027364,521.4333333333333,8.690555555555555,6,min val,5,0,min val,KPH,4,bucket5
5014,708,2,2020-04-16 09:41:16.247969,2020-04-16 09:06:26.098826,1405.15,23.41916666666667,8,last,2,0,timer,seconds,1,bucket1
5015,142,2,2019-08-08 01:58:48.098872,2019-08-08 10:04:50.290475,486.03333333333336,8.100555555555555,8,max val,8,6,integral,seconds,7,bucket3
5016,101,2,2019-11-06 11:44:18.983223,2019-11-06 05:46:16.882993,1081.95,18.032500000000002,10,integral,3,8,max val,KPH,2,bucket1
5017,377,0,2019-07-05 03:39:14.992222,2019-07-05 04:50:18.285451,71.05,1.1841666666666666,17,min val,5,1,timer,KPH,4,bucket1
5018,455,2,2019-09-07 00:28:14.450382,2019-09-07 09:06:03.764790,517.8166666666667,8.63027777777778,10,timer,1,0,timer,seconds,7,bucket2
5019,281,0,2020-09-20 03:57:02.543246,2020-09-20 11:19:30.321055,442.45,7.3741666666666665,16,integral,6,4,timer,KPH,1,bucket5
5020,757,1,2019-03-10 02:21:31.775099,2019-03-10 00:29:39.473643,1328.1166666666666,22.135277777777777,17,timer,9,9,last,KPH,9,bucket1
5021,501,1,2020-08-13 09:37:44.651876,2020-08-13 03:51:14.457696,1093.4833333333333,18.224722222222223,2,integral,9,2,timer,KPH,3,bucket5
5022,717,0,2020-05-10 06:08:35.324618,2020-05-10 05:13:40.772215,1385.0833333333333,23.084722222222222,9,min val,7,0,integral,seconds,7,bucket1
5023,15,1,2020-03-17 08:20:43.723849,2020-03-17 08:46:31.869633,25.8,0.43,14,integral,9,6,integral,seconds,7,bucket4
5024,170,0,2019-11-15 03:47:37.985609,2019-11-15 02:36:10.101290,1368.5333333333333,22.808888888888887,17,integral,6,5,last,KPH,9,bucket4
5025,433,1,2019-07-23 08:08:32.048184,2019-07-23 02:45:44.159273,1117.2,18.62,1,max val,1,9,min val,seconds,5,bucket1
5026,157,0,2019-10-02 11:28:20.201894,2019-10-02 10:45:24.325090,1397.0666666666666,23.284444444444443,2,max val,9,1,last,KPH,0,bucket5
5027,421,2,2020-10-07 09:11:43.273210,2020-10-07 09:16:27.824035,4.733333333333333,0.07888888888888888,7,max val,2,0,integral,KPH,1,bucket3
5028,96,2,2020-02-15 09:22:28.397505,2020-02-15 08:43:03.107498,1400.5666666666666,23.342777777777776,4,max val,3,9,max val,seconds,3,bucket5
5029,59,1,2020-10-03 07:23:29.201425,2020-10-03 10:44:05.261009,200.6,3.3433333333333333,8,max val,4,2,min val,KPH,0,bucket1
5030,189,1,2020-07-01 00:19:48.624591,2020-07-01 10:49:38.556818,629.8166666666667,10.496944444444445,12,min val,1,0,integral,KPH,6,bucket1
5031,313,0,2019-08-17 02:53:34.129629,2019-08-17 09:41:07.165591,407.55,6.7925,19,timer,8,9,max val,KPH,1,bucket5
5032,516,1,2020-06-03 11:33:51.454260,2020-06-03 00:25:34.925223,771.7166666666667,12.861944444444445,4,integral,0,6,last,seconds,9,bucket2
5033,547,2,2019-08-13 11:43:16.428150,2019-08-13 11:07:48.399884,1404.5166666666667,23.40861111111111,7,min val,5,3,timer,KPH,2,bucket2
5034,475,0,2020-06-20 02:20:20.080497,2020-06-20 11:04:22.802418,524.0333333333333,8.733888888888888,10,integral,3,4,min val,KPH,7,bucket3
5035,671,1,2020-06-05 02:36:52.561030,2020-06-05 11:12:07.439598,515.2333333333333,8.587222222222222,7,min val,1,8,integral,KPH,1,bucket5
5036,670,2,2019-10-15 11:34:54.356763,2019-10-15 08:42:20.510115,1267.4333333333334,21.12388888888889,7,min val,8,3,last,seconds,7,bucket4
5037,588,2,2019-08-24 10:54:09.798084,2019-08-24 04:48:53.415158,1074.7166666666667,17.911944444444444,3,integral,7,1,min val,KPH,7,bucket2
5038,811,0,2020-01-11 08:53:00.236782,2020-01-11 05:46:58.162675,1253.95,20.899166666666666,3,timer,9,5,timer,seconds,9,bucket4
5039,949,1,2019-06-16 04:43:32.237166,2019-06-16 02:53:20.760186,1329.8,22.163333333333334,0,min val,8,3,last,KPH,4,bucket1
5040,407,2,2019-01-05 04:49:51.883768,2019-01-05 10:47:24.373980,357.53333333333336,5.95888888888889,10,last,9,7,integral,KPH,9,bucket3
5041,212,1,2020-08-06 01:32:09.126673,2020-08-06 04:17:11.237554,165.03333333333333,2.7505555555555556,2,max val,0,3,min val,KPH,6,bucket4
5042,890,2,2019-02-18 00:36:25.425180,2019-02-18 04:18:41.526205,222.26666666666668,3.704444444444445,13,max val,0,5,last,KPH,2,bucket2
5043,792,2,2020-05-04 01:50:21.461019,2020-05-04 02:03:38.852512,13.283333333333333,0.22138888888888889,0,integral,1,8,max val,seconds,2,bucket4
5044,914,0,2019-03-07 09:34:36.467296,2019-03-07 04:35:11.959355,1140.5833333333333,19.00972222222222,8,max val,8,0,last,seconds,0,bucket1
5045,714,2,2020-01-20 00:42:10.812426,2020-01-20 02:13:38.425138,91.45,1.5241666666666667,4,max val,6,8,max val,KPH,8,bucket5
5046,738,0,2019-02-13 07:40:05.939213,2019-02-13 08:23:48.350415,43.7,0.7283333333333334,11,last,3,9,last,KPH,9,bucket5
5047,778,0,2019-04-02 06:21:47.181576,2019-04-02 10:22:46.777491,240.98333333333332,4.016388888888889,9,timer,2,0,timer,KPH,3,bucket2
5048,432,2,2020-09-18 10:27:08.424192,2020-09-18 07:45:27.860282,1278.3166666666666,21.30527777777778,1,min val,4,4,max val,KPH,5,bucket1
5049,822,2,2020-11-06 08:17:03.903695,2020-11-06 03:41:53.103919,1164.8166666666666,19.41361111111111,1,timer,5,7,min val,seconds,5,bucket1
5050,577,2,2020-01-12 07:29:06.628740,2020-01-12 05:39:28.644346,1330.3666666666666,22.172777777777775,15,timer,1,7,min val,seconds,6,bucket3
5051,703,1,2019-03-24 07:47:37.554229,2019-03-24 03:15:11.074178,1167.55,19.459166666666665,12,last,7,9,max val,KPH,8,bucket5
5052,233,1,2019-04-03 09:58:54.789957,2019-04-03 03:04:40.239652,1025.75,17.095833333333335,15,last,0,5,integral,seconds,6,bucket4
5053,518,0,2020-03-13 00:53:54.211940,2020-03-13 09:26:43.800379,512.8166666666667,8.546944444444446,9,integral,5,7,integral,seconds,9,bucket1
5054,269,0,2020-01-13 01:03:24.749503,2020-01-13 06:41:53.728868,338.46666666666664,5.641111111111111,12,timer,3,4,max val,seconds,6,bucket1
5055,853,2,2020-02-18 09:15:11.656313,2020-02-18 08:44:20.933604,1409.15,23.485833333333336,4,min val,9,7,integral,KPH,2,bucket5
5056,853,1,2020-11-14 11:35:57.264950,2020-11-14 07:20:43.150690,1184.75,19.745833333333334,0,last,1,0,min val,seconds,3,bucket1
5057,415,2,2020-07-13 09:50:34.734787,2020-07-13 00:13:28.882643,862.9,14.381666666666666,0,integral,4,8,integral,seconds,5,bucket5
5058,601,1,2020-09-12 03:42:37.631549,2020-09-12 07:46:29.914285,243.86666666666667,4.064444444444445,3,integral,9,4,last,seconds,2,bucket5
5059,602,1,2019-06-20 02:03:15.475419,2019-06-20 00:45:34.663242,1362.3166666666666,22.705277777777777,2,min val,5,0,integral,KPH,4,bucket2
5060,729,1,2019-08-10 01:37:09.971674,2019-08-10 02:40:13.278238,63.05,1.0508333333333333,9,timer,0,0,max val,seconds,6,bucket3
5061,105,0,2019-05-04 01:09:54.370342,2019-05-04 10:43:43.847274,573.8166666666667,9.563611111111111,18,max val,6,1,last,KPH,1,bucket2
5062,596,1,2019-01-04 11:49:48.243735,2019-01-04 03:43:42.061514,953.8833333333333,15.898055555555555,4,max val,6,7,max val,KPH,1,bucket1
5063,356,2,2020-06-07 08:00:21.534846,2020-06-07 07:24:00.274009,1403.6333333333334,23.393888888888892,12,max val,6,0,timer,seconds,6,bucket5
5064,908,2,2019-10-16 08:46:15.867986,2019-10-16 08:35:27.466152,1429.1833333333334,23.81972222222222,19,integral,4,0,integral,KPH,6,bucket4
5065,657,1,2019-01-19 08:19:18.600115,2019-01-19 00:27:13.558448,967.9,16.131666666666668,15,timer,5,2,integral,seconds,4,bucket2
5066,560,2,2020-08-07 02:56:51.578074,2020-08-07 08:15:01.658980,318.1666666666667,5.302777777777778,15,last,0,1,timer,seconds,9,bucket1
5067,911,0,2019-10-10 11:07:28.551968,2019-10-10 03:43:51.798799,996.3833333333333,16.60638888888889,3,max val,5,8,min val,KPH,2,bucket5
5068,684,2,2019-02-09 06:31:02.178553,2019-02-09 11:01:36.859345,270.56666666666666,4.509444444444444,16,timer,2,7,max val,KPH,0,bucket3
5069,330,2,2020-03-20 01:29:09.892715,2020-03-20 03:07:23.722475,98.21666666666667,1.6369444444444445,17,last,9,5,integral,KPH,6,bucket1
5070,331,1,2020-06-08 07:40:20.194331,2020-06-08 02:05:13.537097,1104.8833333333334,18.414722222222224,18,timer,8,9,integral,seconds,1,bucket5
5071,525,1,2020-02-06 01:25:49.021512,2020-02-06 02:13:15.404693,47.43333333333333,0.7905555555555555,3,last,1,9,integral,KPH,2,bucket3
5072,898,0,2019-05-15 00:31:54.690591,2019-05-15 04:47:21.066741,255.43333333333334,4.2572222222222225,14,min val,4,5,integral,KPH,5,bucket3
5073,101,2,2020-11-15 09:42:23.158231,2020-11-15 03:00:28.619426,1038.0833333333333,17.301388888888887,6,integral,9,5,timer,KPH,6,bucket1
5074,785,0,2020-08-02 03:52:36.153674,2020-08-02 04:52:58.462360,60.36666666666667,1.0061111111111112,4,min val,1,3,last,KPH,8,bucket2
5075,598,0,2020-02-18 11:51:46.637896,2020-02-18 08:21:12.025026,1229.4166666666667,20.49027777777778,0,timer,5,3,timer,KPH,2,bucket5
5076,720,0,2019-11-15 01:53:54.519013,2019-11-15 00:52:01.783071,1378.1166666666666,22.96861111111111,8,integral,4,6,timer,KPH,2,bucket3
5077,781,2,2019-11-10 04:58:45.976734,2019-11-10 03:14:45.571846,1335.9833333333333,22.26638888888889,10,min val,1,1,max val,KPH,5,bucket1
5078,127,1,2019-11-21 04:31:57.398203,2019-11-21 00:00:23.030420,1168.4166666666667,19.47361111111111,0,min val,4,4,min val,seconds,2,bucket5
5079,276,2,2020-11-06 03:48:02.828289,2020-11-06 02:49:02.973088,1381.0,23.016666666666666,7,max val,1,6,min val,KPH,1,bucket4
5080,502,1,2020-05-11 03:43:51.819954,2020-05-11 00:42:41.712428,1258.8166666666666,20.980277777777776,9,last,4,8,last,KPH,1,bucket4
5081,43,1,2019-08-04 10:32:50.038968,2019-08-04 02:41:07.447693,968.2833333333333,16.138055555555557,13,min val,0,5,integral,KPH,8,bucket3
5082,517,1,2020-11-24 01:57:42.651918,2020-11-24 01:44:26.163414,1426.7166666666667,23.77861111111111,15,min val,8,0,timer,seconds,3,bucket3
5083,363,1,2020-05-05 04:01:26.341412,2020-05-05 00:46:42.009880,1245.25,20.754166666666666,15,integral,7,8,timer,KPH,1,bucket4
5084,470,0,2019-03-21 00:32:01.456216,2019-03-21 03:03:41.394660,151.65,2.5275000000000003,19,last,7,8,integral,KPH,4,bucket4
5085,587,0,2019-06-03 08:08:10.327031,2019-06-03 02:32:29.324225,1104.3,18.404999999999998,18,integral,3,3,max val,KPH,5,bucket1
5086,916,0,2020-01-06 06:42:58.324448,2020-01-06 09:54:38.847958,191.66666666666666,3.194444444444444,11,min val,2,6,min val,KPH,7,bucket2
5087,540,2,2019-03-19 11:21:18.349003,2019-03-19 07:40:48.970882,1219.5,20.325,6,min val,5,5,last,KPH,9,bucket3
5088,612,2,2019-09-20 03:54:56.208831,2019-09-20 03:44:38.281198,1429.7,23.828333333333333,13,min val,1,5,integral,KPH,5,bucket3
5089,886,1,2019-11-09 11:10:45.266530,2019-11-09 02:28:33.892734,917.8,15.296666666666665,2,max val,8,3,last,seconds,6,bucket5
5090,754,0,2020-06-06 08:42:21.703852,2020-06-06 05:52:34.250738,1270.2,21.17,7,min val,7,9,last,KPH,5,bucket3
5091,358,2,2020-03-06 07:41:56.204915,2020-03-06 02:36:10.531931,1134.2333333333333,18.90388888888889,10,min val,8,7,timer,KPH,3,bucket3
5092,211,0,2020-08-02 05:35:42.613113,2020-08-02 05:14:05.444469,1418.3666666666666,23.639444444444443,13,max val,2,4,integral,seconds,8,bucket2
5093,438,1,2019-10-07 00:19:16.211421,2019-10-07 11:09:24.050282,650.1166666666667,10.835277777777778,2,timer,1,8,timer,seconds,9,bucket4
5094,635,1,2020-03-21 05:26:10.383068,2020-03-21 03:27:17.344207,1321.1,22.01833333333333,19,min val,4,4,min val,seconds,9,bucket3
5095,427,2,2019-10-17 09:02:43.824997,2019-10-17 03:35:50.668768,1113.1,18.551666666666666,19,max val,5,1,integral,KPH,6,bucket5
5096,741,0,2019-10-08 11:43:39.222874,2019-10-08 11:34:21.714390,1430.7,23.845000000000002,11,min val,4,7,timer,KPH,3,bucket4
5097,866,2,2019-01-22 00:33:52.008962,2019-01-22 08:41:31.520438,487.65,8.1275,7,timer,8,3,timer,KPH,5,bucket1
5098,457,0,2020-02-12 03:27:50.965206,2020-02-12 11:13:32.639501,465.68333333333334,7.761388888888889,2,min val,6,2,last,seconds,8,bucket1
5099,968,1,2019-01-01 06:16:41.302624,2019-01-01 08:04:36.366433,107.91666666666667,1.7986111111111112,17,integral,6,8,min val,seconds,4,bucket2
5100,78,2,2019-03-23 03:20:14.200380,2019-03-23 06:22:48.125256,182.55,3.0425,18,integral,0,4,max val,KPH,2,bucket1
5101,88,1,2019-05-17 11:32:18.203416,2019-05-17 04:25:50.176341,1013.5166666666667,16.891944444444444,16,max val,5,7,last,seconds,1,bucket1
5102,857,2,2019-01-03 11:49:05.584020,2019-01-03 03:53:29.277070,964.3833333333333,16.073055555555555,14,last,3,2,timer,KPH,6,bucket2
5103,247,2,2019-04-04 11:53:17.349919,2019-04-04 06:10:18.490678,1097.0166666666667,18.28361111111111,14,integral,6,3,timer,seconds,3,bucket4
5104,710,0,2019-03-19 08:45:54.945808,2019-03-19 03:18:40.910348,1112.75,18.545833333333334,6,timer,8,5,last,KPH,2,bucket3
5105,333,1,2019-10-06 06:29:38.773968,2019-10-06 10:19:31.061518,229.86666666666667,3.8311111111111114,9,timer,0,0,timer,KPH,7,bucket1
5106,292,2,2019-03-24 04:34:02.201520,2019-03-24 02:19:22.064359,1305.3166666666666,21.755277777777778,0,integral,9,9,integral,KPH,7,bucket4
5107,966,2,2019-09-18 04:28:40.349038,2019-09-18 03:05:50.506032,1357.1666666666667,22.619444444444447,3,max val,4,6,integral,seconds,5,bucket2
5108,834,2,2020-02-16 02:22:57.969786,2020-02-16 08:56:55.090146,393.95,6.565833333333333,4,timer,5,1,timer,seconds,0,bucket2
5109,824,0,2019-10-02 05:33:16.634294,2019-10-02 06:21:12.394292,47.916666666666664,0.798611111111111,19,last,7,1,last,seconds,6,bucket1
5110,441,2,2020-06-05 04:10:24.539765,2020-06-05 09:16:07.831433,305.71666666666664,5.095277777777778,12,last,1,0,integral,KPH,2,bucket5
5111,163,1,2019-04-13 01:39:42.619263,2019-04-13 03:44:42.703618,125.0,2.0833333333333335,19,timer,1,7,max val,seconds,4,bucket1
5112,829,2,2020-02-11 04:58:03.744635,2020-02-11 07:17:14.587035,139.16666666666666,2.319444444444444,10,timer,2,2,last,KPH,5,bucket2
5113,636,2,2020-11-04 07:03:19.850290,2020-11-04 00:35:11.058968,1051.85,17.53083333333333,6,max val,0,8,min val,seconds,9,bucket4
5114,344,1,2020-07-19 11:04:55.940415,2020-07-19 02:54:44.624707,949.8,15.83,5,timer,1,7,max val,KPH,6,bucket2
5115,767,1,2019-04-10 10:38:53.345219,2019-04-10 06:11:45.656542,1172.8666666666666,19.547777777777775,12,min val,3,4,last,seconds,4,bucket5
5116,885,0,2019-03-18 05:26:31.111401,2019-03-18 07:56:40.411442,150.15,2.5025,5,timer,6,5,integral,KPH,7,bucket4
5117,117,2,2019-02-23 11:54:29.253617,2019-02-23 02:21:12.556922,866.7166666666667,14.445277777777779,1,last,6,2,integral,KPH,5,bucket1
5118,840,0,2020-06-24 11:44:03.057258,2020-06-24 11:36:02.864377,1431.9833333333333,23.86638888888889,18,integral,4,5,last,KPH,2,bucket5
5119,911,2,2020-04-08 07:20:00.988697,2020-04-08 00:19:35.379962,1019.5666666666667,16.99277777777778,11,timer,1,1,min val,seconds,2,bucket3
5120,116,2,2020-02-18 04:54:13.872827,2020-02-18 11:37:43.680747,403.48333333333335,6.724722222222223,0,min val,1,0,last,KPH,7,bucket2
5121,903,1,2020-09-05 10:21:41.257148,2020-09-05 06:23:29.571126,1201.8,20.029999999999998,17,last,7,6,timer,seconds,6,bucket4
5122,330,1,2020-06-16 03:36:40.004663,2020-06-16 10:17:42.999194,401.03333333333336,6.683888888888889,8,min val,4,0,min val,seconds,7,bucket2
5123,117,1,2019-07-21 03:12:08.405524,2019-07-21 07:47:34.658779,275.43333333333334,4.5905555555555555,6,integral,2,7,timer,seconds,2,bucket1
5124,401,1,2019-07-11 05:08:58.847925,2019-07-11 10:06:16.940749,297.3,4.955,12,integral,1,1,max val,KPH,1,bucket5
5125,859,0,2020-05-09 11:16:35.191885,2020-05-09 01:47:39.033279,871.05,14.5175,3,timer,2,8,timer,seconds,7,bucket2
5126,196,0,2019-08-12 03:12:06.624796,2019-08-12 03:18:31.794371,6.416666666666667,0.10694444444444445,0,min val,0,3,timer,seconds,9,bucket5
5127,864,2,2020-01-22 08:19:07.473252,2020-01-22 01:34:37.285946,1035.4833333333333,17.258055555555554,15,integral,3,0,integral,KPH,0,bucket1
5128,338,0,2019-05-19 08:22:43.469454,2019-05-19 07:56:13.752825,1413.5,23.558333333333334,6,timer,5,7,timer,KPH,9,bucket1
5129,951,2,2020-01-20 00:53:01.733774,2020-01-20 07:43:11.283579,410.15,6.8358333333333325,19,last,5,0,max val,KPH,1,bucket5
5130,596,1,2019-05-06 01:11:30.141900,2019-05-06 02:13:24.083187,61.88333333333333,1.031388888888889,19,min val,4,6,max val,KPH,9,bucket3
5131,952,1,2019-06-16 09:08:54.904246,2019-06-16 03:40:43.390016,1111.8,18.529999999999998,3,min val,5,2,integral,KPH,0,bucket2
5132,262,0,2019-02-20 05:07:07.898094,2019-02-20 11:38:47.039553,391.65,6.5275,11,max val,0,4,last,seconds,6,bucket5
5133,954,0,2020-11-21 06:05:41.945182,2020-11-21 01:32:41.584328,1166.9833333333333,19.449722222222224,5,last,5,6,timer,seconds,0,bucket5
5134,880,1,2020-08-09 11:08:28.102740,2020-08-09 03:26:06.250914,977.6333333333333,16.29388888888889,3,timer,2,9,integral,KPH,4,bucket3
5135,995,1,2019-06-03 08:56:17.598665,2019-06-03 09:30:05.047081,33.78333333333333,0.5630555555555555,7,timer,2,2,timer,KPH,3,bucket4
5136,688,1,2019-07-15 05:00:51.916789,2019-07-15 07:15:34.158954,134.7,2.2449999999999997,10,timer,9,2,timer,KPH,2,bucket5
5137,436,2,2020-04-13 03:37:44.904424,2020-04-13 06:43:13.482399,185.46666666666667,3.091111111111111,18,last,8,2,last,KPH,5,bucket5
5138,887,0,2019-07-14 05:25:00.377576,2019-07-14 04:19:53.018240,1374.8666666666666,22.91444444444444,8,max val,8,3,max val,KPH,8,bucket3
5139,726,1,2020-04-21 05:33:15.005171,2020-04-21 02:36:33.189949,1263.3,21.055,5,integral,8,8,timer,KPH,4,bucket4
5140,865,2,2020-07-16 03:58:12.178898,2020-07-16 02:22:05.022771,1343.8666666666666,22.397777777777776,16,integral,6,8,min val,KPH,5,bucket5
5141,867,2,2020-05-12 04:06:35.882247,2020-05-12 09:51:27.009702,344.85,5.7475000000000005,7,min val,3,1,max val,KPH,9,bucket5
